1.020000000000000000e+02,1.020000000000000000e+02,9.200000000000000000e+01,9.200000000000000000e+01
9.300000000000000000e+01,9.300000000000000000e+01,1.050000000000000000e+02,1.050000000000000000e+02
1.020000000000000000e+02,1.020000000000000000e+02,1.150000000000000000e+02,1.110000000000000000e+02
1.010000000000000000e+02,1.010000000000000000e+02,1.260000000000000000e+02,1.260000000000000000e+02
1.010000000000000000e+02,1.010000000000000000e+02,9.300000000000000000e+01,9.300000000000000000e+01
9.300000000000000000e+01,9.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
