1.785174999999999387e-05,2.542732500000000138e-05,2.443775000000000163e-05,2.144555000000000002e-05
2.159594999999999777e-05,1.878616999999999771e-05,8.327289473684209621e-06,7.007007894736838241e-06
2.145784999999999988e-05,2.310272499999999995e-05,4.446499999999998847e-06,1.639125000000000337e-05
2.255681250000001164e-05,2.742411000000000805e-05,5.419249999999999995e-05,1.800065000000000188e-05
2.227238269230769985e-05,3.128326538461537767e-05,7.345229166666659526e-06,8.802110416666662849e-06
1.877806111111112131e-05,2.248019999999999527e-05,0.000000000000000000e+00,0.000000000000000000e+00
